appointment_id,customer_id,employee_id,appointment_datetime,status,booking_source
498,792,1,2023-09-30 17:15:00,Completed,Appointment
499,474,4,2023-09-30 09:15:00,Completed,Walk-in
500,775,1,2023-09-30 17:30:00,Completed,Appointment
501,775,2,2023-09-30 15:45:00,Completed,Walk-in
502,668,1,2023-09-30 16:45:00,Completed,Appointment
503,160,4,2023-10-02 14:00:00,Completed,Appointment
504,544,3,2023-10-02 15:15:00,Completed,Phone
505,443,1,2023-10-02 15:45:00,Completed,Online
506,1054,3,2023-10-02 12:15:00,Completed,Online
507,766,1,2023-10-02 17:30:00,Completed,Online
508,778,2,2023-10-02 10:45:00,Cancelled,Walk-in
509,359,3,2023-10-03 13:15:00,Completed,Walk-in
510,365,3,2023-10-03 18:45:00,No-show,Online
511,469,1,2023-10-03 16:15:00,Completed,Appointment
512,448,4,2023-10-03 13:45:00,Completed,Walk-in
513,268,1,2023-10-03 11:30:00,Completed,Walk-in
514,578,2,2023-10-03 13:45:00,Completed,Appointment
515,492,3,2023-10-03 12:15:00,Completed,Walk-in
516,1175,3,2023-10-04 16:00:00,Completed,Phone
517,1136,1,2023-10-04 11:15:00,Completed,Appointment
518,196,4,2023-10-04 11:00:00,Completed,Walk-in
519,1139,4,2023-10-04 15:15:00,Completed,Appointment
520,1238,2,2023-10-04 13:15:00,Completed,Appointment
521,1114,1,2023-10-04 10:30:00,Completed,Online
522,1196,1,2023-10-04 15:45:00,Completed,Online
523,1140,1,2023-10-04 12:15:00,Completed,Appointment
524,810,1,2023-10-04 09:00:00,Completed,Appointment
525,346,2,2023-10-04 13:45:00,Completed,Appointment
526,830,3,2023-10-05 17:00:00,Completed,Appointment
527,94,3,2023-10-05 16:30:00,Completed,Walk-in
528,422,3,2023-10-05 15:00:00,Completed,Appointment
529,68,1,2023-10-05 12:15:00,Completed,Appointment
530,831,4,2023-10-05 10:15:00,Completed,Appointment
531,238,4,2023-10-05 16:15:00,Completed,Walk-in
532,522,4,2023-10-05 16:00:00,Completed,Online
533,1018,1,2023-10-05 16:45:00,Completed,Phone
534,752,4,2023-10-05 14:30:00,Completed,Phone
535,212,3,2023-10-05 13:45:00,Completed,Phone
536,518,1,2023-10-06 10:30:00,Completed,Online
537,183,4,2023-10-06 11:00:00,Completed,Appointment
538,618,2,2023-10-06 17:45:00,Cancelled,Appointment
539,1207,1,2023-10-06 12:45:00,Completed,Appointment
540,391,1,2023-10-06 15:45:00,Completed,Walk-in
541,582,1,2023-10-06 13:15:00,Completed,Appointment
542,687,2,2023-10-06 12:15:00,Completed,Online
543,606,2,2023-10-06 09:00:00,Completed,Appointment
544,552,3,2023-10-06 16:30:00,Completed,Appointment
545,179,1,2023-10-06 12:30:00,Completed,Walk-in
546,372,1,2023-10-06 17:30:00,Completed,Appointment
547,948,1,2023-10-06 14:15:00,Completed,Appointment
548,254,3,2023-10-06 12:15:00,Completed,Appointment
549,779,3,2023-10-06 13:30:00,Completed,Phone
550,88,1,2023-10-07 14:15:00,Completed,Appointment
551,84,2,2023-10-07 16:15:00,Completed,Appointment
552,1053,1,2023-10-07 09:15:00,Completed,Online
553,27,3,2023-10-07 14:45:00,Completed,Appointment
554,1133,1,2023-10-07 11:00:00,Cancelled,Phone
555,358,2,2023-10-07 14:15:00,Completed,Phone
556,39,3,2023-10-07 15:45:00,Completed,Appointment
557,263,2,2023-10-07 12:45:00,Completed,Walk-in
558,394,1,2023-10-07 11:30:00,Completed,Online
559,991,3,2023-10-07 17:00:00,Completed,Online
560,383,2,2023-10-07 14:15:00,Completed,Appointment
561,375,1,2023-10-07 10:15:00,Completed,Online
562,839,1,2023-10-07 17:45:00,Completed,Appointment
563,591,3,2023-10-09 11:00:00,Completed,Appointment
564,807,4,2023-10-09 17:30:00,Completed,Appointment
565,550,1,2023-10-09 15:45:00,Completed,Phone
566,580,1,2023-10-09 15:30:00,Completed,Walk-in
567,575,1,2023-10-09 12:45:00,Completed,Appointment
568,941,4,2023-10-09 11:00:00,Completed,Online
569,170,3,2023-10-10 11:45:00,Completed,Appointment
570,1177,3,2023-10-10 11:15:00,Completed,Phone
571,445,2,2023-10-10 16:00:00,Completed,Walk-in
572,988,2,2023-10-10 10:15:00,Cancelled,Walk-in
573,388,3,2023-10-10 12:15:00,Completed,Appointment
574,327,4,2023-10-10 13:30:00,Completed,Appointment
575,766,4,2023-10-10 15:00:00,Completed,Online
576,129,3,2023-10-10 15:30:00,Cancelled,Walk-in
577,1243,2,2023-10-10 18:00:00,Completed,Walk-in
578,935,1,2023-10-10 18:00:00,Completed,Walk-in
579,973,4,2023-10-11 13:15:00,Completed,Walk-in
580,215,2,2023-10-11 17:00:00,Completed,Appointment
581,492,3,2023-10-11 15:15:00,Completed,Appointment
582,1149,1,2023-10-11 10:00:00,Completed,Appointment
583,137,2,2023-10-11 12:45:00,Completed,Appointment
584,151,1,2023-10-11 14:15:00,Completed,Online
585,513,2,2023-10-11 11:15:00,Completed,Phone
586,13,4,2023-10-11 10:15:00,Completed,Phone
587,684,3,2023-10-11 17:00:00,Completed,Appointment
588,774,4,2023-10-12 16:45:00,Completed,Appointment
589,1142,2,2023-10-12 17:45:00,Completed,Phone
590,43,1,2023-10-12 10:15:00,Completed,Appointment
591,391,4,2023-10-12 14:45:00,Completed,Phone
592,977,1,2023-10-12 12:45:00,No-show,Walk-in
593,763,1,2023-10-12 15:30:00,Completed,Walk-in
594,1032,2,2023-10-12 13:30:00,Completed,Walk-in
595,846,2,2023-10-12 14:30:00,Completed,Walk-in
596,431,4,2023-10-12 16:30:00,Completed,Walk-in
597,94,1,2023-10-12 13:45:00,Completed,Appointment
598,256,1,2023-10-12 13:45:00,Completed,Walk-in
599,92,1,2023-10-12 14:15:00,Completed,Online
600,362,1,2023-10-13 11:30:00,Cancelled,Appointment
601,298,1,2023-10-13 14:15:00,Completed,Online
602,1009,1,2023-10-13 11:45:00,Completed,Walk-in
603,391,2,2023-10-13 15:45:00,Completed,Appointment
604,485,2,2023-10-13 12:45:00,Completed,Online
605,475,3,2023-10-13 15:45:00,Completed,Appointment
606,578,1,2023-10-13 17:15:00,Completed,Appointment
607,539,2,2023-10-13 13:45:00,Completed,Appointment
608,662,1,2023-10-13 09:45:00,Completed,Phone
609,325,2,2023-10-13 12:15:00,Completed,Online
610,768,2,2023-10-13 16:15:00,Completed,Walk-in
611,97,3,2023-10-13 12:15:00,Completed,Phone
612,415,1,2023-10-13 12:00:00,Completed,Online
613,758,2,2023-10-13 16:45:00,Completed,Appointment
614,569,3,2023-10-13 15:45:00,Completed,Phone
615,935,3,2023-10-14 14:45:00,Completed,Online
616,146,4,2023-10-14 13:30:00,Completed,Appointment
617,171,3,2023-10-14 13:15:00,Completed,Appointment
618,259,1,2023-10-14 18:15:00,Cancelled,Online
619,1163,1,2023-10-14 10:45:00,Completed,Online
620,1057,1,2023-10-14 12:30:00,Cancelled,Appointment
621,1243,1,2023-10-14 15:30:00,Completed,Walk-in
622,763,1,2023-10-14 12:30:00,Completed,Walk-in
623,702,1,2023-10-14 18:45:00,Completed,Phone
624,489,2,2023-10-14 09:30:00,Completed,Appointment
625,86,4,2023-10-16 12:45:00,Completed,Appointment
626,906,2,2023-10-16 14:30:00,Completed,Walk-in
627,824,4,2023-10-16 14:30:00,Completed,Phone
628,903,2,2023-10-16 18:30:00,Completed,Appointment
629,321,4,2023-10-16 17:30:00,Completed,Appointment
630,1164,1,2023-10-16 13:45:00,Completed,Walk-in
631,1102,2,2023-10-16 18:15:00,Completed,Phone
632,134,1,2023-10-16 16:15:00,Completed,Walk-in
633,70,2,2023-10-16 09:30:00,No-show,Appointment
634,844,4,2023-10-16 13:00:00,Completed,Online
635,1130,4,2023-10-16 14:30:00,Completed,Walk-in
636,796,3,2023-10-17 10:15:00,Completed,Appointment
637,630,1,2023-10-17 15:45:00,Completed,Online
638,99,2,2023-10-17 10:00:00,No-show,Appointment
639,903,1,2023-10-17 12:30:00,Completed,Phone
640,732,4,2023-10-17 11:45:00,Completed,Appointment
641,502,3,2023-10-17 12:15:00,Completed,Phone
642,232,4,2023-10-17 11:30:00,Completed,Walk-in
643,899,2,2023-10-18 16:30:00,Completed,Phone
644,1071,3,2023-10-18 12:45:00,Completed,Online
645,994,2,2023-10-18 15:30:00,Completed,Phone
646,517,2,2023-10-18 17:15:00,Cancelled,Phone
647,275,1,2023-10-18 17:00:00,Completed,Walk-in
648,3,1,2023-10-19 10:30:00,Completed,Online
649,958,3,2023-10-19 14:15:00,Completed,Walk-in
650,258,3,2023-10-19 10:15:00,Cancelled,Appointment
651,163,3,2023-10-19 12:30:00,Completed,Appointment
652,676,2,2023-10-19 10:15:00,Completed,Online
653,954,3,2023-10-19 14:00:00,Completed,Walk-in
654,239,4,2023-10-19 15:00:00,No-show,Appointment
655,434,2,2023-10-19 15:15:00,Completed,Online
656,262,1,2023-10-19 15:00:00,No-show,Phone
657,1044,4,2023-10-19 16:45:00,Completed,Walk-in
658,800,2,2023-10-20 16:30:00,Completed,Appointment
659,582,2,2023-10-20 14:30:00,Completed,Phone
660,74,1,2023-10-20 18:15:00,Completed,Phone
661,462,2,2023-10-20 16:45:00,Completed,Online
662,125,1,2023-10-20 12:00:00,Completed,Appointment
663,1152,1,2023-10-20 15:30:00,Completed,Walk-in
664,345,1,2023-10-20 10:00:00,Completed,Walk-in
665,1183,4,2023-10-20 11:30:00,Completed,Walk-in
666,210,4,2023-10-20 17:15:00,No-show,Appointment
667,651,1,2023-10-20 16:15:00,Completed,Appointment
668,169,4,2023-10-20 13:30:00,Completed,Walk-in
669,242,1,2023-10-20 10:15:00,Completed,Walk-in
670,94,2,2023-10-20 18:30:00,Cancelled,Walk-in
671,800,3,2023-10-20 16:00:00,Completed,Appointment
672,836,2,2023-10-20 11:15:00,Completed,Appointment
673,349,1,2023-10-20 09:45:00,Completed,Phone
674,354,2,2023-10-21 09:00:00,Completed,Appointment
675,196,1,2023-10-21 17:00:00,Completed,Walk-in
676,141,3,2023-10-21 14:00:00,Completed,Walk-in
677,1202,4,2023-10-21 17:15:00,Completed,Online
678,685,2,2023-10-21 09:15:00,Completed,Phone
679,1206,2,2023-10-21 13:45:00,Completed,Appointment
680,612,2,2023-10-21 14:00:00,Completed,Online
681,1241,2,2023-10-21 15:15:00,Completed,Appointment
682,1121,4,2023-10-21 10:15:00,Completed,Appointment
683,807,3,2023-10-21 09:45:00,Completed,Appointment
684,352,2,2023-10-21 12:30:00,Completed,Walk-in
685,192,3,2023-10-21 16:15:00,Completed,Appointment
686,904,3,2023-10-21 13:30:00,Completed,Appointment
687,841,4,2023-10-21 10:15:00,Completed,Appointment
688,1110,2,2023-10-21 17:30:00,Completed,Appointment
689,991,1,2023-10-23 12:15:00,Cancelled,Phone
690,1045,1,2023-10-23 12:45:00,Cancelled,Online
691,145,3,2023-10-23 17:15:00,Completed,Walk-in
692,644,2,2023-10-23 11:15:00,Completed,Appointment
693,123,1,2023-10-23 14:15:00,Completed,Walk-in
694,899,2,2023-10-23 16:30:00,Completed,Walk-in
695,1075,3,2023-10-24 10:15:00,Completed,Phone
696,1128,3,2023-10-24 10:00:00,Completed,Online
697,106,3,2023-10-24 15:45:00,Completed,Walk-in
698,576,2,2023-10-24 14:00:00,Completed,Appointment
699,508,2,2023-10-24 11:15:00,Completed,Walk-in
700,479,1,2023-10-24 15:45:00,Completed,Appointment
701,972,4,2023-10-24 17:15:00,Completed,Appointment
702,156,2,2023-10-24 14:00:00,Completed,Phone
703,248,3,2023-10-24 11:00:00,Completed,Appointment
704,822,1,2023-10-25 12:00:00,Completed,Appointment
705,137,4,2023-10-25 12:45:00,Completed,Phone
706,1095,1,2023-10-25 16:30:00,Completed,Walk-in
707,578,1,2023-10-25 16:30:00,Completed,Online
708,645,4,2023-10-25 12:15:00,Completed,Phone
709,369,1,2023-10-25 11:30:00,Completed,Walk-in
710,115,3,2023-10-26 13:45:00,Completed,Phone
711,268,2,2023-10-26 12:15:00,Completed,Appointment
712,614,4,2023-10-26 18:00:00,Completed,Walk-in
713,1247,1,2023-10-26 10:45:00,Completed,Appointment
714,580,3,2023-10-26 12:30:00,Completed,Walk-in
715,759,1,2023-10-26 17:00:00,Completed,Appointment
716,661,1,2023-10-27 09:15:00,Completed,Appointment
717,180,1,2023-10-27 12:30:00,Completed,Appointment
718,57,2,2023-10-27 09:30:00,Completed,Online
719,146,1,2023-10-27 16:00:00,Cancelled,Online
720,1097,1,2023-10-27 17:30:00,Completed,Online
721,133,1,2023-10-27 11:30:00,Completed,Phone
722,520,2,2023-10-27 17:15:00,No-show,Phone
723,367,4,2023-10-27 10:30:00,Completed,Appointment
724,681,4,2023-10-27 10:00:00,Completed,Walk-in
725,24,4,2023-10-27 14:00:00,Completed,Appointment
726,713,4,2023-10-27 13:45:00,Completed,Walk-in
727,563,4,2023-10-28 12:30:00,Completed,Walk-in
728,1116,2,2023-10-28 16:15:00,Cancelled,Online
729,141,4,2023-10-28 16:15:00,Completed,Appointment
730,1241,2,2023-10-28 13:00:00,Completed,Appointment
731,1186,3,2023-10-28 14:15:00,Completed,Walk-in
732,1046,4,2023-10-28 16:30:00,Cancelled,Online
733,148,1,2023-10-28 15:45:00,Completed,Walk-in
734,535,1,2023-10-28 16:45:00,Completed,Appointment
735,1039,4,2023-10-28 16:30:00,Completed,Online
736,305,3,2023-10-28 12:30:00,Completed,Appointment
737,535,2,2023-10-30 17:00:00,No-show,Appointment
738,1228,2,2023-10-30 11:00:00,Completed,Phone
739,799,1,2023-10-30 15:00:00,Completed,Appointment
740,727,2,2023-10-30 13:15:00,Completed,Appointment
741,552,1,2023-10-30 13:45:00,Completed,Walk-in
742,1033,4,2023-10-30 17:15:00,Completed,Online
743,114,1,2023-10-30 17:30:00,Completed,Appointment
744,1245,4,2023-10-31 15:00:00,Completed,Appointment
745,404,2,2023-10-31 14:30:00,Completed,Appointment
746,1079,1,2023-10-31 11:45:00,Completed,Appointment
747,259,1,2023-10-31 10:45:00,Completed,Online
748,198,1,2023-10-31 14:15:00,Completed,Appointment
749,1038,3,2023-10-31 15:45:00,Completed,Appointment
750,405,1,2023-10-31 11:45:00,Cancelled,Appointment
751,976,2,2023-11-01 15:45:00,Completed,Online
752,1072,1,2023-11-01 16:45:00,Completed,Appointment
753,1243,3,2023-11-01 15:00:00,Completed,Walk-in
754,215,4,2023-11-01 10:45:00,Cancelled,Phone
755,1200,2,2023-11-01 14:30:00,Completed,Walk-in
756,159,4,2023-11-01 17:00:00,Cancelled,Walk-in
757,287,4,2023-11-01 13:30:00,Completed,Appointment
758,104,1,2023-11-01 15:45:00,Cancelled,Phone
759,50,3,2023-11-01 10:15:00,Completed,Walk-in
760,485,1,2023-11-02 15:45:00,Completed,Walk-in
761,896,1,2023-11-02 16:30:00,Completed,Appointment
762,840,3,2023-11-02 13:30:00,Completed,Walk-in
763,844,2,2023-11-02 09:00:00,Completed,Online
764,737,1,2023-11-02 13:30:00,Completed,Appointment
765,1038,1,2023-11-02 17:00:00,Completed,Appointment
766,597,4,2023-11-02 12:15:00,Cancelled,Appointment
767,1191,1,2023-11-02 15:30:00,Completed,Phone
768,465,4,2023-11-02 14:30:00,Cancelled,Online
769,691,1,2023-11-02 12:45:00,Completed,Appointment
770,94,4,2023-11-02 17:45:00,Completed,Appointment
771,463,2,2023-11-02 10:30:00,Completed,Appointment
772,1055,2,2023-11-02 11:45:00,Completed,Appointment
773,361,3,2023-11-03 10:30:00,Completed,Appointment
774,693,3,2023-11-03 16:45:00,Completed,Appointment
775,691,4,2023-11-03 16:45:00,Completed,Appointment
776,354,4,2023-11-03 10:30:00,Completed,Online
777,980,4,2023-11-03 12:15:00,Completed,Walk-in
778,1174,1,2023-11-03 09:15:00,Completed,Appointment
779,1035,3,2023-11-03 17:00:00,Completed,Appointment
780,230,1,2023-11-03 12:45:00,Completed,Walk-in
781,897,1,2023-11-03 13:00:00,Completed,Phone
782,1198,1,2023-11-03 11:15:00,Completed,Phone
783,386,1,2023-11-03 13:00:00,Completed,Walk-in
784,32,1,2023-11-03 14:00:00,Completed,Appointment
785,598,2,2023-11-03 17:00:00,Completed,Walk-in
786,807,1,2023-11-03 10:00:00,Completed,Appointment
787,906,4,2023-11-03 15:15:00,Cancelled,Online
788,415,1,2023-11-03 14:15:00,Completed,Online
789,684,1,2023-11-04 17:30:00,Completed,Phone
790,1183,1,2023-11-04 10:45:00,Completed,Online
791,1010,3,2023-11-04 15:00:00,Completed,Appointment
792,544,1,2023-11-04 12:45:00,Completed,Online
793,645,1,2023-11-04 09:00:00,Completed,Appointment
794,59,3,2023-11-04 14:45:00,Completed,Walk-in
795,638,1,2023-11-04 15:45:00,Cancelled,Phone
796,1162,3,2023-11-04 16:00:00,Completed,Appointment
797,715,1,2023-11-04 10:15:00,Cancelled,Online
798,709,4,2023-11-04 10:15:00,Completed,Appointment
799,802,3,2023-11-04 11:15:00,Cancelled,Walk-in
800,1243,1,2023-11-04 15:45:00,Completed,Online
801,149,3,2023-11-04 15:45:00,Completed,Phone
802,228,1,2023-11-04 15:45:00,Completed,Appointment
803,769,3,2023-11-04 09:15:00,Completed,Appointment
804,137,3,2023-11-04 12:00:00,Completed,Appointment
805,416,1,2023-11-06 15:45:00,Completed,Phone
806,900,4,2023-11-06 10:00:00,Completed,Appointment
807,128,4,2023-11-06 10:30:00,Completed,Online
808,163,4,2023-11-06 12:00:00,Completed,Phone
809,290,2,2023-11-06 10:00:00,Completed,Phone
810,159,1,2023-11-06 15:00:00,Completed,Appointment
811,45,1,2023-11-06 09:30:00,Completed,Appointment
812,979,3,2023-11-06 13:30:00,Completed,Appointment
813,141,2,2023-11-06 16:00:00,Completed,Appointment
814,607,2,2023-11-07 09:00:00,Completed,Phone
815,898,4,2023-11-07 15:45:00,Completed,Walk-in
816,365,4,2023-11-07 18:45:00,Completed,Phone
817,1072,3,2023-11-07 13:45:00,Completed,Walk-in
818,192,3,2023-11-07 17:30:00,Completed,Online
819,169,4,2023-11-07 09:00:00,No-show,Appointment
820,521,1,2023-11-07 12:00:00,Completed,Phone
821,805,2,2023-11-07 14:00:00,Completed,Walk-in
822,323,4,2023-11-07 10:15:00,Completed,Walk-in
823,753,4,2023-11-08 15:00:00,Completed,Walk-in
824,1200,1,2023-11-08 14:00:00,Completed,Walk-in
825,915,4,2023-11-08 15:30:00,Completed,Online
826,171,1,2023-11-08 10:45:00,Completed,Walk-in
827,37,3,2023-11-08 15:00:00,Completed,Online
828,741,4,2023-11-08 16:45:00,Completed,Online
829,1215,4,2023-11-09 17:30:00,Completed,Appointment
830,1166,2,2023-11-09 13:30:00,Completed,Appointment
831,1036,1,2023-11-09 11:00:00,Completed,Appointment
832,831,2,2023-11-09 16:45:00,Completed,Walk-in
833,344,2,2023-11-09 11:00:00,Completed,Phone
834,682,1,2023-11-09 14:15:00,Completed,Appointment
835,60,3,2023-11-09 13:30:00,Completed,Appointment
836,343,2,2023-11-09 11:45:00,Completed,Walk-in
837,157,2,2023-11-09 14:15:00,Completed,Appointment
838,499,1,2023-11-09 18:45:00,Completed,Appointment
839,944,3,2023-11-09 13:15:00,No-show,Online
840,888,1,2023-11-09 11:45:00,Completed,Appointment
841,502,3,2023-11-09 15:15:00,Completed,Online
842,247,1,2023-11-10 09:45:00,Completed,Appointment
843,739,2,2023-11-10 14:00:00,Completed,Online
844,348,2,2023-11-10 13:00:00,Completed,Phone
845,670,3,2023-11-10 11:45:00,Completed,Walk-in
846,116,1,2023-11-10 12:30:00,Completed,Appointment
847,317,4,2023-11-10 17:00:00,Completed,Appointment
848,321,4,2023-11-10 15:00:00,Completed,Appointment
849,377,4,2023-11-10 12:00:00,Completed,Appointment
850,763,2,2023-11-10 13:30:00,Completed,Appointment
851,434,4,2023-11-10 14:30:00,Completed,Online
852,1069,2,2023-11-10 16:45:00,Completed,Online
853,440,4,2023-11-10 09:45:00,Completed,Appointment
854,583,2,2023-11-10 16:00:00,Completed,Appointment
855,326,3,2023-11-10 15:00:00,Completed,Online
856,612,2,2023-11-10 11:00:00,Completed,Walk-in
857,895,3,2023-11-11 17:45:00,Completed,Phone
858,437,2,2023-11-11 13:00:00,Completed,Appointment
859,154,2,2023-11-11 16:30:00,Completed,Appointment
860,433,1,2023-11-11 11:00:00,Completed,Online
861,915,4,2023-11-11 15:00:00,Completed,Online
862,243,4,2023-11-11 14:15:00,Completed,Online
863,1207,4,2023-11-11 12:15:00,Completed,Walk-in
864,287,1,2023-11-11 09:00:00,Completed,Phone
865,437,1,2023-11-11 12:30:00,Completed,Appointment
866,871,2,2023-11-11 09:30:00,Completed,Walk-in
867,671,2,2023-11-11 15:45:00,No-show,Walk-in
868,968,4,2023-11-11 16:00:00,Completed,Online
869,481,1,2023-11-11 10:45:00,Completed,Appointment
870,648,1,2023-11-11 16:15:00,No-show,Online
871,497,3,2023-11-13 17:15:00,No-show,Walk-in
872,638,1,2023-11-13 14:15:00,Completed,Appointment
873,855,2,2023-11-13 13:00:00,Completed,Appointment
874,104,1,2023-11-13 13:00:00,Completed,Online
875,1186,2,2023-11-13 16:45:00,Completed,Phone
876,1041,3,2023-11-13 09:15:00,Completed,Online
877,1198,2,2023-11-14 13:00:00,Completed,Online
878,345,1,2023-11-14 17:45:00,Cancelled,Appointment
879,109,1,2023-11-14 16:15:00,No-show,Appointment
880,548,1,2023-11-14 13:30:00,Completed,Walk-in
881,481,3,2023-11-14 14:45:00,Completed,Walk-in
882,1131,2,2023-11-14 14:45:00,Completed,Appointment
883,1129,1,2023-11-14 15:15:00,Completed,Appointment
884,779,2,2023-11-14 16:15:00,Completed,Appointment
885,1183,3,2023-11-14 13:30:00,No-show,Appointment
886,602,1,2023-11-14 10:15:00,Completed,Appointment
887,355,3,2023-11-14 15:15:00,Completed,Appointment
888,1245,4,2023-11-14 15:30:00,Completed,Appointment
889,625,1,2023-11-15 14:15:00,Completed,Appointment
890,271,3,2023-11-15 12:30:00,Cancelled,Walk-in
891,262,1,2023-11-15 16:45:00,No-show,Walk-in
892,1158,3,2023-11-15 17:30:00,Completed,Appointment
893,305,1,2023-11-15 13:45:00,Cancelled,Walk-in
894,1172,3,2023-11-15 09:00:00,Completed,Appointment
895,716,4,2023-11-15 15:45:00,Completed,Appointment
