transaction_id,appointment_id,subtotal,discount,tax,tip,total,payment_method,estimated_service_cost
442,478,65.0,5,4.96,9.21,74.17,Cash,14.0
443,479,55.0,5,4.13,10.23,64.36,Credit Card,11.0
444,480,28.0,0,2.31,2.47,32.78,Cash,5.5
445,481,38.0,0,3.14,5.79,46.93,Debit Card,7.5
446,482,75.0,0,6.2,8.97,90.17,Cash,15.5
447,483,45.0,5,3.31,5.17,48.48,Credit Card,8.5
448,484,70.0,5,5.37,12.92,83.29,Debit Card,14.0
449,485,45.0,0,3.72,5.54,54.26,Credit Card,8.5
450,486,73.0,10,5.21,11.35,79.56,Credit Card,14.0
451,487,55.0,0,4.55,12.39,71.94,Debit Card,11.0
452,488,72.0,0,5.95,12.25,90.2,Debit Card,15.0
453,489,45.0,5,3.31,8.11,51.42,Credit Card,8.5
454,491,45.0,0,3.72,9.44,58.16,Gift Card,8.5
455,492,38.0,0,3.14,7.2,48.34,Debit Card,7.5
456,493,45.0,0,3.72,4.77,53.49,Debit Card,8.5
457,495,72.0,0,5.95,16.2,94.15,Debit Card,15.0
458,496,38.0,0,3.14,2.48,43.62,Cash,7.5
459,497,117.0,0,9.67,22.99,149.66,Credit Card,23.5
460,498,45.0,0,3.72,19.84,68.56,Cash,8.5
461,499,45.0,10,2.89,5.15,43.04,Cash,8.5
462,500,72.0,0,5.95,14.84,92.79,Debit Card,15.0
463,501,43.0,0,3.55,3.51,50.06,Credit Card,8.5
464,502,87.0,0,7.19,20.5,114.69,Debit Card,18.0
465,503,75.0,0,6.2,9.96,91.16,Debit Card,15.5
466,504,43.0,0,3.55,9.25,55.8,Cash,8.5
467,505,58.0,10,3.97,8.48,60.45,Credit Card,11.5
468,506,28.0,0,2.31,4.15,34.46,Debit Card,5.5
469,507,70.0,0,5.79,12.84,88.63,Credit Card,14.0
470,509,65.0,0,5.37,3.81,74.18,Credit Card,14.0
471,511,72.0,0,5.95,15.29,93.24,Cash,15.0
472,512,58.0,10,3.97,3.48,55.45,Credit Card,12.0
473,513,55.0,0,4.55,13.71,73.26,Credit Card,11.0
474,514,50.0,0,4.13,10.83,64.96,Debit Card,9.5
475,515,67.0,10,4.71,14.18,75.89,Credit Card,13.0
476,516,60.0,0,4.96,9.34,74.3,Credit Card,11.5
477,517,50.0,10,3.31,8.74,52.05,Cash,9.5
478,518,45.0,0,3.72,11.13,59.85,Debit Card,8.5
479,519,28.0,0,2.31,0,30.31,Debit Card,5.5
480,520,48.0,0,3.97,9.63,61.6,Gift Card,10.0
481,521,45.0,0,3.72,11.52,60.24,Debit Card,8.5
482,522,60.0,0,4.96,9.96,74.92,Gift Card,12.0
483,523,65.0,0,5.37,9.83,80.2,Debit Card,14.0
484,524,65.0,0,5.37,24.61,94.98,Debit Card,14.0
485,525,58.0,0,4.79,10.11,72.9,Credit Card,12.0
486,526,70.0,0,5.79,9.95,85.74,Credit Card,14.0
487,527,45.0,0,3.72,6.82,55.54,Debit Card,8.5
488,528,70.0,0,5.79,19.68,95.47,Credit Card,14.0
489,529,22.0,0,1.82,4.13,27.95,Credit Card,4.0
490,530,32.0,0,2.64,6.53,41.17,Cash,5.5
491,531,38.0,0,3.14,8.75,49.89,Credit Card,7.5
492,532,73.0,0,6.03,9.51,88.54,Debit Card,14.0
493,533,45.0,0,3.72,13.49,62.21,Debit Card,8.5
494,534,48.0,0,3.97,2.3,54.27,Credit Card,10.0
495,535,58.0,0,4.79,8.56,71.35,Credit Card,12.0
496,536,45.0,10,2.89,11.49,49.38,Cash,8.5
497,537,77.0,5,5.95,12.51,90.46,Debit Card,16.0
498,539,48.0,0,3.97,11.2,63.17,Credit Card,10.0
499,540,38.0,0,3.14,6.05,47.19,Debit Card,7.5
500,541,45.0,0,3.72,6.16,54.88,Cash,8.5
501,542,55.0,10,3.72,5.64,54.36,Cash,11.0
502,543,65.0,10,4.55,8.28,67.83,Credit Card,14.0
503,544,55.0,0,4.55,6.42,65.97,Debit Card,11.0
504,545,72.0,5,5.54,18.66,91.2,Debit Card,15.0
505,546,55.0,0,4.55,10.46,70.01,Debit Card,11.0
506,547,45.0,0,3.72,8.81,57.53,Credit Card,8.5
507,548,40.0,0,3.31,4.65,47.96,Debit Card,7.5
508,549,76.0,10,5.45,17.74,89.19,Debit Card,14.5
509,550,77.0,0,6.36,14.93,98.29,Credit Card,16.0
510,551,57.0,0,4.71,7.12,68.83,Credit Card,10.5
511,552,70.0,10,4.96,6.77,71.73,Debit Card,14.0
512,553,48.0,0,3.97,7.07,59.04,Credit Card,9.0
513,555,57.0,10,3.88,3.42,54.3,Credit Card,10.5
514,556,80.0,5,6.2,13.2,94.4,Debit Card,17.0
515,557,38.0,0,3.14,3.48,44.62,Debit Card,7.5
516,558,77.0,0,6.36,17.88,101.24,Debit Card,16.0
517,559,72.0,0,5.95,10.78,88.73,Cash,15.0
518,560,38.0,0,3.14,4.58,45.72,Debit Card,7.5
519,561,72.0,10,5.12,13.48,80.6,Debit Card,15.0
520,562,55.0,10,3.72,5.13,53.85,Debit Card,11.0
521,563,28.0,0,2.31,5.34,35.65,Cash,5.5
522,564,45.0,0,3.72,8.68,57.4,Credit Card,8.5
523,565,55.0,0,4.55,6.35,65.9,Credit Card,11.0
524,566,65.0,5,4.96,14.87,79.83,Credit Card,14.0
525,567,34.0,0,2.81,4.25,41.06,Credit Card,6.0
526,568,34.0,0,2.81,9.39,46.2,Cash,6.0
527,569,73.0,5,5.62,18.27,91.89,Credit Card,14.0
528,570,60.0,0,4.96,3.48,68.44,Credit Card,12.0
529,571,45.0,10,2.89,5.23,43.12,Credit Card,8.5
530,573,70.0,0,5.79,15.32,91.11,Credit Card,14.0
531,574,38.0,0,3.14,13.2,54.34,Credit Card,7.5
532,575,48.0,0,3.97,11.17,63.14,Debit Card,10.0
533,577,45.0,0,3.72,5.09,53.81,Credit Card,8.5
534,578,55.0,0,4.55,11.99,71.54,Cash,11.0
535,579,65.0,0,5.37,11.66,82.03,Debit Card,14.0
536,580,60.0,0,4.96,12.8,77.76,Credit Card,11.5
537,581,45.0,0,3.72,8.68,57.4,Debit Card,8.5
538,582,65.0,0,5.37,16.0,86.37,Debit Card,12.5
539,583,72.0,5,5.54,19.67,92.21,Cash,15.0
540,584,80.0,10,5.79,8.37,84.16,Credit Card,17.0
541,585,65.0,0,5.37,16.2,86.57,Debit Card,14.0
542,586,45.0,0,3.72,11.95,60.67,Credit Card,8.5
543,587,76.0,5,5.87,15.65,92.52,Credit Card,15.5
544,588,110.0,0,9.09,12.56,131.65,Credit Card,22.5
545,589,45.0,0,3.72,10.46,59.18,Credit Card,8.5
546,590,55.0,0,4.55,8.27,67.82,Credit Card,10.0
547,591,38.0,0,3.14,11.51,52.65,Debit Card,7.5
548,593,45.0,0,3.72,4.71,53.43,Credit Card,8.5
549,594,45.0,10,2.89,4.81,42.7,Credit Card,8.5
550,595,48.0,10,3.14,6.94,48.08,Debit Card,9.0
551,596,45.0,0,3.72,13.5,62.22,Credit Card,8.5
552,597,58.0,5,4.38,6.75,64.13,Debit Card,12.0
553,598,80.0,0,6.61,12.78,99.39,Credit Card,17.0
554,599,65.0,0,5.37,20.09,90.46,Debit Card,12.5
555,601,110.0,0,9.09,14.82,133.91,Gift Card,22.5
556,602,60.0,0,4.96,8.41,73.37,Credit Card,11.5
557,603,72.0,0,5.95,12.69,90.64,Debit Card,15.0
558,604,75.0,0,6.2,9.57,90.77,Debit Card,15.5
559,605,45.0,10,2.89,5.57,43.46,Debit Card,8.5
560,606,65.0,0,5.37,14.5,84.87,Credit Card,12.5
561,607,65.0,0,5.37,12.72,83.09,Debit Card,14.0
562,608,45.0,10,2.89,11.51,49.4,Debit Card,8.5
563,609,45.0,0,3.72,8.84,57.56,Cash,8.5
564,610,63.0,0,5.21,12.63,80.84,Debit Card,13.0
565,611,38.0,0,3.14,4.32,45.46,Cash,7.5
566,612,77.0,0,6.36,13.32,96.68,Credit Card,16.0
567,613,55.0,0,4.55,13.45,73.0,Credit Card,10.0
568,614,72.0,5,5.54,13.65,86.19,Credit Card,15.0
569,615,60.0,0,4.96,6.88,71.84,Cash,11.5
570,616,57.0,0,4.71,5.18,66.89,Cash,10.5
571,617,48.0,0,3.97,10.29,62.26,Credit Card,10.0
572,619,84.0,5,6.53,13.13,98.66,Gift Card,17.0
573,621,38.0,0,3.14,6.47,47.61,Credit Card,7.5
574,622,45.0,5,3.31,13.97,57.28,Debit Card,8.5
575,623,55.0,0,4.55,11.47,71.02,Credit Card,11.0
576,624,63.0,5,4.79,10.15,72.94,Credit Card,13.0
577,625,68.0,0,5.62,8.7,82.32,Credit Card,13.5
578,626,58.0,0,4.79,4.05,66.84,Debit Card,12.0
579,627,45.0,0,3.72,5.85,54.57,Debit Card,8.5
580,628,72.0,0,5.95,17.17,95.12,Cash,15.0
581,629,53.0,0,4.38,15.13,72.51,Cash,10.5
582,630,28.0,0,2.31,3.16,33.47,Credit Card,5.5
583,631,45.0,0,3.72,3.72,52.44,Cash,8.5
584,632,45.0,10,2.89,3.2,41.09,Credit Card,8.5
585,634,103.0,5,8.1,26.69,132.79,Cash,21.0
586,635,38.0,0,3.14,6.85,47.99,Credit Card,7.5
587,636,72.0,0,5.95,11.04,88.99,Credit Card,15.0
588,637,55.0,0,4.55,10.03,69.58,Credit Card,11.0
589,639,58.0,10,3.97,10.91,62.88,Debit Card,11.5
590,640,103.0,0,8.51,20.36,131.87,Debit Card,21.5
591,641,55.0,5,4.13,13.33,67.46,Cash,11.0
592,642,37.0,0,3.06,0,40.06,Cash,7.0
593,643,77.0,5,5.95,13.64,91.59,Debit Card,16.0
594,644,38.0,0,3.14,9.0,50.14,Cash,7.5
595,645,40.0,0,3.31,8.61,51.92,Cash,7.5
596,647,83.0,0,6.86,14.63,104.49,Credit Card,16.0
597,648,68.0,10,4.79,7.78,70.57,Cash,13.5
598,649,55.0,0,4.55,6.59,66.14,Debit Card,11.0
599,651,73.0,0,6.03,11.81,90.84,Credit Card,15.0
600,652,40.0,0,3.31,10.52,53.83,Credit Card,7.5
601,653,55.0,0,4.55,12.76,72.31,Credit Card,11.0
602,655,50.0,0,4.13,12.81,66.94,Cash,9.5
603,657,57.0,5,4.3,12.26,68.56,Credit Card,10.5
604,658,72.0,0,5.95,12.24,90.19,Debit Card,15.0
605,659,55.0,5,4.13,10.46,64.59,Cash,11.0
606,660,34.0,0,2.81,3.12,39.93,Gift Card,6.0
607,661,65.0,5,4.96,4.56,69.52,Credit Card,14.0
608,662,67.0,5,5.12,6.45,73.57,Cash,13.0
609,663,45.0,0,3.72,11.74,60.46,Debit Card,8.5
610,664,48.0,0,3.97,6.6,58.57,Credit Card,10.0
611,665,38.0,0,3.14,9.63,50.77,Debit Card,7.5
612,667,48.0,5,3.55,8.04,54.59,Credit Card,10.0
613,668,72.0,5,5.54,1.02,73.56,Credit Card,15.0
614,669,77.0,10,5.54,12.22,84.76,Credit Card,14.0
615,671,58.0,0,4.79,8.57,71.36,Debit Card,11.5
616,672,72.0,0,5.95,16.63,94.58,Debit Card,15.0
617,673,72.0,0,5.95,5.89,83.84,Credit Card,15.0
618,674,38.0,0,3.14,6.11,47.25,Credit Card,7.5
619,675,65.0,10,4.55,14.39,73.94,Cash,14.0
620,676,83.0,0,6.86,17.39,107.25,Credit Card,16.5
621,677,28.0,0,2.31,3.23,33.54,Debit Card,5.5
622,678,55.0,0,4.55,5.07,64.62,Debit Card,11.0
623,679,57.0,0,4.71,7.36,69.07,Debit Card,10.5
624,680,45.0,0,3.72,1.71,50.43,Credit Card,8.5
625,681,55.0,0,4.55,8.47,68.02,Debit Card,10.0
626,682,45.0,0,3.72,13.98,62.7,Debit Card,8.5
627,683,63.0,0,5.21,13.01,81.22,Cash,13.0
628,684,45.0,5,3.31,10.38,53.69,Credit Card,8.5
629,685,57.0,0,4.71,10.69,72.4,Credit Card,10.5
630,686,55.0,0,4.55,13.77,73.32,Debit Card,11.0
631,687,60.0,5,4.55,10.09,69.64,Debit Card,11.5
632,688,22.0,0,1.82,7.99,31.81,Debit Card,4.0
633,691,72.0,10,5.12,5.44,72.56,Credit Card,15.0
634,692,100.0,0,8.27,14.82,123.09,Debit Card,20.5
635,693,87.0,0,7.19,10.09,104.28,Credit Card,18.0
636,694,37.0,0,3.06,6.03,46.09,Cash,7.0
637,695,53.0,0,4.38,3.49,60.87,Credit Card,10.5
638,696,65.0,5,4.96,6.72,71.68,Credit Card,14.0
639,697,67.0,0,5.54,6.76,79.3,Credit Card,13.0
640,698,57.0,0,4.71,7.15,68.86,Debit Card,10.5
641,699,60.0,0,4.96,14.48,79.44,Cash,11.5
642,700,48.0,5,3.55,0,46.55,Cash,10.0
643,701,55.0,0,4.55,21.45,81.0,Cash,11.0
644,702,22.0,0,1.82,0,23.82,Credit Card,4.0
645,703,50.0,0,4.13,10.36,64.49,Debit Card,9.5
646,704,55.0,5,4.13,8.22,62.35,Credit Card,11.0
647,705,45.0,0,3.72,11.75,60.47,Credit Card,8.5
648,706,45.0,0,3.72,6.82,55.54,Debit Card,8.5
649,707,83.0,10,6.03,15.44,94.47,Debit Card,16.0
650,708,28.0,0,2.31,6.92,37.23,Gift Card,5.5
651,709,38.0,0,3.14,5.86,47.0,Cash,7.5
652,710,38.0,0,3.14,2.14,43.28,Credit Card,7.5
653,711,43.0,5,3.14,3.72,44.86,Cash,8.5
654,712,48.0,0,3.97,11.19,63.16,Cash,10.0
655,713,38.0,0,3.14,7.01,48.15,Credit Card,7.5
656,714,22.0,0,1.82,8.42,32.24,Credit Card,4.0
657,715,45.0,0,3.72,4.03,52.75,Credit Card,8.5
658,716,45.0,5,3.31,10.0,53.31,Debit Card,8.5
659,717,58.0,0,4.79,13.83,76.62,Cash,12.0
660,718,48.0,5,3.55,11.36,57.91,Debit Card,10.0
661,720,45.0,10,2.89,2.92,40.81,Debit Card,8.5
662,721,58.0,10,3.97,9.61,61.58,Cash,11.5
663,723,38.0,0,3.14,5.48,46.62,Debit Card,7.5
664,724,53.0,0,4.38,13.88,71.26,Debit Card,10.5
665,725,57.0,5,4.3,10.79,67.09,Debit Card,10.5
666,726,72.0,10,5.12,7.36,74.48,Debit Card,15.0
667,727,48.0,0,3.97,0,51.97,Cash,9.0
668,729,22.0,0,1.82,7.74,31.56,Debit Card,4.0
669,730,72.0,0,5.95,11.39,89.34,Credit Card,15.0
670,731,58.0,5,4.38,15.04,72.42,Cash,12.0
671,733,82.0,5,6.36,20.38,103.74,Debit Card,16.5
672,734,38.0,0,3.14,0.11,41.25,Credit Card,7.5
673,735,70.0,0,5.79,9.85,85.64,Debit Card,14.0
674,736,28.0,0,2.31,5.12,35.43,Cash,5.5
675,738,65.0,0,5.37,15.35,85.72,Credit Card,14.0
676,739,48.0,5,3.55,6.43,52.98,Credit Card,10.0
677,740,50.0,5,3.72,7.63,56.35,Debit Card,9.5
678,741,65.0,0,5.37,14.03,84.4,Debit Card,14.0
679,742,66.0,0,5.45,14.49,85.94,Credit Card,13.0
680,743,65.0,5,4.96,10.31,75.27,Cash,14.0
681,744,45.0,5,3.31,7.8,51.11,Gift Card,8.5
682,745,48.0,0,3.97,8.52,60.49,Cash,10.0
683,746,55.0,0,4.55,11.17,70.72,Credit Card,11.0
684,747,58.0,5,4.38,10.77,68.15,Credit Card,12.0
685,748,48.0,5,3.55,10.0,56.55,Credit Card,10.0
686,749,72.0,0,5.95,14.4,92.35,Debit Card,15.0
687,751,100.0,0,8.27,21.92,130.19,Cash,19.5
688,752,82.0,10,5.95,10.13,88.08,Credit Card,16.5
689,753,60.0,0,4.96,10.27,75.23,Cash,12.0
690,755,38.0,0,3.14,2.0,43.14,Cash,7.5
691,757,45.0,10,2.89,2.38,40.27,Credit Card,8.5
692,759,48.0,10,3.14,3.61,44.75,Credit Card,10.0
693,760,75.0,0,6.2,11.73,92.93,Debit Card,15.5
694,761,32.0,0,2.64,5.7,40.34,Debit Card,5.5
695,762,72.0,10,5.12,11.03,78.15,Debit Card,15.0
696,763,45.0,0,3.72,8.03,56.75,Credit Card,8.5
697,764,58.0,0,4.79,19.77,82.56,Cash,12.0
698,765,28.0,0,2.31,1.49,31.8,Gift Card,5.5
699,767,75.0,10,5.37,10.95,81.32,Credit Card,15.5
700,769,57.0,0,4.71,16.35,78.06,Cash,10.5
701,770,87.0,0,7.19,9.77,103.96,Credit Card,18.0
702,771,75.0,5,5.79,18.17,93.96,Credit Card,15.5
703,772,28.0,0,2.31,0.2,30.51,Credit Card,5.5
704,773,38.0,0,3.14,1.41,42.55,Debit Card,7.5
705,774,45.0,0,3.72,1.23,49.95,Cash,8.5
706,775,55.0,0,4.55,14.75,74.3,Debit Card,11.0
707,776,82.0,5,6.36,10.5,93.86,Cash,16.5
708,777,55.0,0,4.55,11.69,71.24,Credit Card,10.0
709,778,45.0,0,3.72,13.67,62.39,Cash,8.5
710,779,48.0,0,3.97,14.65,66.62,Debit Card,10.0
711,780,65.0,0,5.37,4.12,74.49,Cash,12.5
712,781,22.0,0,1.82,7.94,31.76,Credit Card,4.0
713,782,60.0,5,4.55,14.67,74.22,Credit Card,11.5
714,783,48.0,5,3.55,13.75,60.3,Credit Card,10.0
715,784,45.0,0,3.72,8.02,56.74,Debit Card,8.5
716,785,48.0,0,3.97,4.84,56.81,Credit Card,10.0
717,786,60.0,0,4.96,9.78,74.74,Cash,12.0
718,788,58.0,10,3.97,6.18,58.15,Cash,12.0
719,789,45.0,0,3.72,9.65,58.37,Credit Card,8.5
720,790,45.0,0,3.72,5.29,54.01,Credit Card,8.5
721,791,72.0,0,5.95,11.62,89.57,Debit Card,15.0
722,792,65.0,0,5.37,18.05,88.42,Cash,12.5
723,793,100.0,0,8.27,25.51,133.78,Credit Card,19.5
724,794,38.0,0,3.14,6.45,47.59,Credit Card,7.5
725,796,65.0,5,4.96,4.56,69.52,Cash,14.0
726,798,58.0,10,3.97,12.0,63.97,Credit Card,12.0
727,800,60.0,0,4.96,11.31,76.27,Credit Card,11.5
728,801,55.0,0,4.55,12.98,72.53,Credit Card,10.0
729,802,55.0,0,4.55,12.54,72.09,Credit Card,11.0
730,803,38.0,0,3.14,12.07,53.21,Cash,7.5
731,804,38.0,0,3.14,1.74,42.88,Cash,7.5
732,805,38.0,0,3.14,2.8,43.94,Cash,7.5
733,806,38.0,0,3.14,5.24,46.38,Credit Card,7.5
734,807,38.0,0,3.14,2.44,43.58,Cash,7.5
735,808,28.0,0,2.31,1.69,32.0,Credit Card,5.5
736,809,45.0,0,3.72,9.87,58.59,Credit Card,8.5
737,810,72.0,10,5.12,17.37,84.49,Cash,15.0
738,811,48.0,0,3.97,8.94,60.91,Credit Card,10.0
739,812,57.0,0,4.71,11.84,73.55,Credit Card,10.5
740,813,58.0,0,4.79,7.84,70.63,Credit Card,12.0
741,814,38.0,0,3.14,16.29,57.43,Credit Card,7.5
742,815,63.0,0,5.21,6.14,74.35,Cash,13.0
743,816,100.0,0,8.27,27.16,135.43,Credit Card,19.5
744,817,45.0,10,2.89,8.59,46.48,Debit Card,8.5
745,818,60.0,5,4.55,3.36,62.91,Credit Card,12.0
746,820,28.0,0,2.31,7.21,37.52,Credit Card,5.5
747,821,55.0,5,4.13,11.15,65.28,Credit Card,11.0
748,822,48.0,5,3.55,11.75,58.3,Credit Card,10.0
749,823,55.0,5,4.13,9.0,63.13,Cash,11.0
750,824,45.0,0,3.72,6.24,54.96,Credit Card,8.5
751,825,60.0,0,4.96,16.57,81.53,Cash,11.5
752,826,60.0,10,4.13,3.81,57.94,Debit Card,11.5
753,827,38.0,0,3.14,4.17,45.31,Debit Card,7.5
754,828,83.0,10,6.03,7.03,86.06,Debit Card,16.0
755,829,45.0,5,3.31,0.04,43.35,Debit Card,8.5
756,830,45.0,0,3.72,5.03,53.75,Debit Card,8.5
757,831,55.0,5,4.13,10.72,64.85,Cash,11.0
758,832,48.0,10,3.14,10.96,52.1,Debit Card,10.0
759,833,55.0,0,4.55,7.97,67.52,Debit Card,11.0
760,834,45.0,10,2.89,4.36,42.25,Credit Card,8.5
761,835,38.0,0,3.14,3.31,44.45,Credit Card,7.5
762,836,57.0,0,4.71,12.13,73.84,Debit Card,10.5
763,837,70.0,0,5.79,8.96,84.75,Gift Card,14.0
764,838,28.0,0,2.31,6.71,37.02,Debit Card,5.5
765,840,34.0,0,2.81,13.46,50.27,Debit Card,6.0
766,841,55.0,5,4.13,11.86,65.99,Credit Card,11.0
767,842,55.0,10,3.72,12.52,61.24,Debit Card,11.0
768,843,55.0,5,4.13,10.92,65.05,Credit Card,11.0
769,844,38.0,0,3.14,11.59,52.73,Debit Card,7.5
770,845,65.0,10,4.55,8.26,67.81,Cash,14.0
771,846,55.0,0,4.55,13.81,73.36,Gift Card,10.0
772,847,83.0,0,6.86,9.17,99.03,Credit Card,16.5
773,848,105.0,5,8.27,15.1,123.37,Cash,21.5
774,849,65.0,10,4.55,5.57,65.12,Cash,14.0
775,850,28.0,0,2.31,1.66,31.97,Cash,5.5
776,851,45.0,0,3.72,9.86,58.58,Credit Card,8.5
777,852,45.0,0,3.72,12.5,61.22,Debit Card,8.5
778,853,57.0,0,4.71,13.82,75.53,Debit Card,10.5
779,854,45.0,0,3.72,14.72,63.44,Cash,8.5
780,855,48.0,0,3.97,4.48,56.45,Debit Card,9.0
781,856,58.0,0,4.79,13.34,76.13,Credit Card,12.0
782,857,68.0,10,4.79,10.72,73.51,Credit Card,13.5
783,858,67.0,0,5.54,7.5,80.04,Credit Card,13.0
784,859,55.0,0,4.55,8.59,68.14,Debit Card,11.0
785,860,45.0,5,3.31,10.8,54.11,Debit Card,8.5
786,861,75.0,10,5.37,10.65,81.02,Credit Card,15.5
787,862,103.0,5,8.1,15.47,121.57,Cash,21.0
788,863,65.0,0,5.37,10.81,81.18,Credit Card,12.5
789,864,65.0,0,5.37,20.12,90.49,Cash,14.0
790,865,82.0,10,5.95,17.94,95.89,Credit Card,16.5
791,866,45.0,10,2.89,8.49,46.38,Credit Card,8.5
792,868,48.0,0,3.97,7.98,59.95,Credit Card,10.0
793,869,55.0,5,4.13,13.32,67.45,Credit Card,10.0
794,872,70.0,0,5.79,8.63,84.42,Credit Card,14.0
795,873,72.0,10,5.12,7.24,74.36,Credit Card,15.0
796,874,45.0,10,2.89,6.77,44.66,Credit Card,8.5
797,875,55.0,0,4.55,6.98,66.53,Debit Card,11.0
798,876,48.0,0,3.97,16.11,68.08,Credit Card,10.0
799,877,28.0,0,2.31,0,30.31,Credit Card,5.5
800,880,48.0,0,3.97,6.29,58.26,Debit Card,9.0
801,881,55.0,5,4.13,10.3,64.43,Debit Card,11.0
802,882,28.0,0,2.31,0.01,30.32,Debit Card,5.5
803,883,48.0,0,3.97,14.49,66.46,Cash,10.0
804,884,28.0,0,2.31,10.21,40.52,Cash,5.5
805,886,55.0,10,3.72,7.46,56.18,Debit Card,10.0
806,887,45.0,5,3.31,8.38,51.69,Debit Card,8.5
807,888,72.0,0,5.95,13.56,91.51,Cash,15.0
808,889,100.0,0,8.27,19.2,127.47,Debit Card,20.5
809,892,38.0,0,3.14,9.35,50.49,Debit Card,7.5
810,894,38.0,0,3.14,12.41,53.55,Credit Card,7.5
811,895,70.0,10,4.96,15.62,80.58,Credit Card,14.0
812,896,28.0,0,2.31,0.52,30.83,Credit Card,5.5
813,897,65.0,0,5.37,12.52,82.89,Debit Card,14.0
814,898,45.0,10,2.89,4.25,42.14,Credit Card,8.5
815,899,48.0,0,3.97,8.58,60.55,Credit Card,9.0
816,900,45.0,0,3.72,9.32,58.04,Credit Card,8.5
817,901,50.0,5,3.72,6.86,55.58,Debit Card,9.5
818,902,75.0,0,6.2,11.69,92.89,Credit Card,15.5
819,903,63.0,0,5.21,12.55,80.76,Credit Card,13.0
820,904,67.0,0,5.54,11.34,83.88,Debit Card,13.0
821,905,65.0,0,5.37,5.82,76.19,Credit Card,14.0
822,906,38.0,0,3.14,9.88,51.02,Cash,7.5
823,907,45.0,5,3.31,5.51,48.82,Credit Card,8.5
824,908,45.0,0,3.72,7.96,56.68,Cash,8.5
825,909,58.0,10,3.97,9.4,61.37,Debit Card,12.0
826,910,93.0,0,7.69,18.7,119.39,Cash,18.5
827,911,60.0,0,4.96,6.52,71.48,Debit Card,11.5
828,913,58.0,0,4.79,12.51,75.3,Credit Card,12.0
829,914,48.0,0,3.97,12.18,64.15,Credit Card,10.0
830,915,45.0,0,3.72,9.87,58.59,Debit Card,8.5
831,916,65.0,0,5.37,11.44,81.81,Credit Card,14.0
832,917,77.0,0,6.36,14.3,97.66,Debit Card,16.0
833,918,80.0,0,6.61,9.22,95.83,Cash,17.0
834,919,100.0,0,8.27,15.51,123.78,Credit Card,19.5
835,921,55.0,0,4.55,8.38,67.93,Credit Card,10.0
836,922,45.0,0,3.72,7.68,56.4,Cash,8.5
837,923,45.0,0,3.72,19.54,68.26,Credit Card,8.5
838,924,48.0,10,3.14,10.66,51.8,Credit Card,9.0
839,925,55.0,0,4.55,10.0,69.55,Debit Card,11.0
840,926,55.0,10,3.72,5.88,54.6,Debit Card,11.0
841,927,45.0,0,3.72,6.41,55.13,Debit Card,8.5
842,928,38.0,0,3.14,1.45,42.59,Credit Card,7.5
843,929,38.0,0,3.14,1.43,42.57,Cash,7.5
844,930,55.0,10,3.72,9.18,57.9,Credit Card,11.0
845,931,48.0,10,3.14,6.93,48.07,Cash,10.0
846,932,72.0,0,5.95,9.87,87.82,Credit Card,15.0
847,933,38.0,0,3.14,0.04,41.18,Cash,7.5
848,934,55.0,0,4.55,10.67,70.22,Cash,11.0
849,935,55.0,0,4.55,9.03,68.58,Credit Card,11.0
850,936,28.0,0,2.31,9.12,39.43,Cash,5.5
851,937,68.0,0,5.62,11.43,85.05,Credit Card,13.5
852,938,22.0,0,1.82,1.59,25.41,Debit Card,4.0
853,939,72.0,0,5.95,21.9,99.85,Credit Card,15.0
854,941,22.0,0,1.82,9.51,33.33,Debit Card,4.0
855,942,38.0,0,3.14,7.78,48.92,Cash,7.5
856,944,45.0,0,3.72,13.14,61.86,Credit Card,8.5
857,945,55.0,10,3.72,3.37,52.09,Debit Card,11.0
858,946,73.0,0,6.03,17.03,96.06,Credit Card,15.0
859,948,60.0,0,4.96,2.62,67.58,Cash,11.5
860,949,45.0,0,3.72,4.08,52.8,Credit Card,8.5
861,950,55.0,0,4.55,7.8,67.35,Credit Card,11.0
862,951,45.0,0,3.72,7.0,55.72,Credit Card,8.5
863,952,45.0,0,3.72,11.41,60.13,Debit Card,8.5
864,955,72.0,0,5.95,16.19,94.14,Debit Card,15.0
865,956,38.0,0,3.14,2.03,43.17,Credit Card,7.5
866,957,63.0,0,5.21,18.07,86.28,Debit Card,13.0
867,958,28.0,0,2.31,10.71,41.02,Debit Card,5.5
868,959,70.0,10,4.96,12.3,77.26,Credit Card,14.0
869,960,65.0,0,5.37,9.54,79.91,Gift Card,14.0
870,961,68.0,10,4.79,8.99,71.78,Debit Card,13.5
871,963,55.0,5,4.13,10.79,64.92,Debit Card,11.0
872,964,45.0,0,3.72,12.62,61.34,Credit Card,8.5
873,965,48.0,0,3.97,9.92,61.89,Credit Card,10.0
874,966,32.0,0,2.64,3.42,38.06,Debit Card,5.5
875,968,60.0,0,4.96,12.29,77.25,Debit Card,11.5
876,970,48.0,5,3.55,9.58,56.13,Gift Card,10.0
877,971,55.0,0,4.55,11.11,70.66,Credit Card,11.0
878,972,45.0,0,3.72,6.08,54.8,Credit Card,8.5
879,973,45.0,10,2.89,3.4,41.29,Credit Card,8.5
880,974,38.0,0,3.14,4.78,45.92,Credit Card,7.5
881,975,38.0,0,3.14,3.61,44.75,Credit Card,7.5
882,976,108.0,0,8.93,25.3,142.23,Credit Card,21.5
883,977,55.0,5,4.13,8.12,62.25,Credit Card,10.0
