appointment_service_id,appointment_id,service_id,quantity,unit_price
1150,911,2,1,45.0
1151,911,9,1,15.0
1152,913,8,1,58.0
1153,914,4,1,48.0
1154,915,2,1,45.0
1155,916,3,1,65.0
1156,917,3,1,65.0
1157,917,10,1,12.0
1158,918,3,1,65.0
1159,918,9,1,15.0
1160,919,2,1,45.0
1161,919,6,1,55.0
1162,921,2,1,45.0
1163,921,12,1,10.0
1164,922,2,1,45.0
1165,923,2,1,45.0
1166,924,5,1,38.0
1167,924,12,1,10.0
1168,925,6,1,55.0
1169,926,6,1,55.0
1170,927,2,1,45.0
1171,928,5,1,38.0
1172,929,5,1,38.0
1173,930,6,1,55.0
1174,931,4,1,48.0
1175,932,7,1,72.0
1176,933,5,1,38.0
1177,934,6,1,55.0
1178,935,6,1,55.0
1179,936,1,1,28.0
1180,937,8,1,58.0
1181,937,12,1,10.0
1182,938,11,1,22.0
1183,939,7,1,72.0
1184,941,11,1,22.0
1185,942,5,1,38.0
1186,944,2,1,45.0
1187,945,6,1,55.0
1188,946,8,1,58.0
1189,946,9,1,15.0
1190,948,2,1,45.0
1191,948,9,1,15.0
1192,949,2,1,45.0
1193,950,6,1,55.0
1194,951,2,1,45.0
1195,952,2,1,45.0
1196,955,7,1,72.0
1197,956,5,1,38.0
1198,957,4,1,48.0
1199,957,9,1,15.0
1200,958,1,1,28.0
1201,959,6,1,55.0
1202,959,9,1,15.0
1203,960,3,1,65.0
1204,961,8,1,58.0
1205,961,12,1,10.0
1206,963,6,1,55.0
1207,964,2,1,45.0
1208,965,4,1,48.0
1209,966,11,1,22.0
1210,966,12,1,10.0
1211,968,2,1,45.0
1212,968,9,1,15.0
1213,970,4,1,48.0
1214,971,6,1,55.0
1215,972,2,1,45.0
1216,973,2,1,45.0
1217,974,5,1,38.0
1218,975,5,1,38.0
1219,976,4,1,48.0
1220,976,9,1,15.0
1221,976,2,1,45.0
1222,977,2,1,45.0
1223,977,12,1,10.0
1224,978,4,1,48.0
1225,978,2,1,45.0
1226,979,2,1,45.0
1227,980,3,1,65.0
1228,980,9,1,15.0
1229,981,3,1,65.0
1230,982,5,1,38.0
1231,983,7,1,72.0
1232,984,2,1,45.0
1233,985,3,1,65.0
1234,985,10,1,12.0
1235,986,7,1,72.0
1236,988,2,1,45.0
1237,988,12,1,10.0
1238,989,2,1,45.0
1239,990,3,1,65.0
1240,991,11,1,22.0
1241,992,7,1,72.0
1242,993,5,1,38.0
1243,994,3,1,65.0
1244,994,9,1,15.0
1245,995,11,1,22.0
1246,996,3,1,65.0
1247,996,9,1,15.0
1248,997,5,1,38.0
1249,997,9,1,15.0
1250,998,6,1,55.0
1251,999,6,1,55.0
1252,1000,1,1,28.0
1253,1000,10,1,12.0
1254,1001,3,1,65.0
1255,1002,2,1,45.0
1256,1002,9,1,15.0
1257,1003,4,1,48.0
1258,1003,6,1,55.0
1259,1004,1,1,28.0
1260,1005,6,1,55.0
1261,1006,8,1,58.0
1262,1007,6,1,55.0
1263,1009,5,1,38.0
1264,1009,9,1,15.0
1265,1010,6,1,55.0
1266,1011,11,1,22.0
1267,1011,10,1,12.0
1268,1012,7,1,72.0
1269,1012,6,1,55.0
1270,1013,5,1,38.0
1271,1015,2,1,45.0
1272,1016,1,1,28.0
1273,1017,3,1,65.0
1274,1017,9,1,15.0
1275,1018,4,1,48.0
1276,1019,4,1,48.0
1277,1020,1,1,28.0
1278,1021,3,1,65.0
1279,1022,1,1,28.0
1280,1023,2,1,45.0
1281,1024,8,1,58.0
1282,1024,9,1,15.0
1283,1025,5,1,38.0
1284,1027,8,1,58.0
1285,1028,2,1,45.0
1286,1029,1,1,28.0
1287,1029,2,1,45.0
1288,1030,4,1,48.0
1289,1031,6,1,55.0
1290,1031,9,1,15.0
1291,1032,2,1,45.0
1292,1033,3,1,65.0
1293,1034,4,1,48.0
1294,1034,9,1,15.0
1295,1035,2,1,45.0
1296,1036,2,1,45.0
1297,1037,4,1,48.0
1298,1038,8,1,58.0
1299,1038,10,1,12.0
1300,1039,2,1,45.0
1301,1039,9,1,15.0
1302,1041,6,1,55.0
1303,1041,12,1,10.0
1304,1042,3,1,65.0
1305,1042,12,1,10.0
1306,1043,4,1,48.0
1307,1043,9,1,15.0
1308,1044,5,1,38.0
1309,1045,7,1,72.0
1310,1045,10,1,12.0
1311,1045,2,1,45.0
1312,1046,5,1,38.0
1313,1047,5,1,38.0
1314,1048,5,1,38.0
1315,1048,2,1,45.0
1316,1049,3,1,65.0
1317,1049,12,1,10.0
1318,1050,7,1,72.0
1319,1050,10,1,12.0
1320,1051,11,1,22.0
1321,1052,4,1,48.0
1322,1053,2,1,45.0
1323,1053,10,1,12.0
1324,1056,4,1,48.0
1325,1056,10,1,12.0
1326,1057,4,1,48.0
1327,1058,7,1,72.0
1328,1058,9,1,15.0
1329,1059,2,1,45.0
1330,1059,9,1,15.0
1331,1060,2,1,45.0
1332,1061,6,1,55.0
1333,1062,8,1,58.0
1334,1063,4,1,48.0
1335,1064,8,1,58.0
1336,1064,10,1,12.0
1337,1065,2,1,45.0
1338,1066,5,1,38.0
1339,1066,10,1,12.0
1340,1067,2,1,45.0
1341,1067,9,1,15.0
1342,1068,6,1,55.0
1343,1069,5,1,38.0
1344,1070,5,1,38.0
1345,1071,5,1,38.0
1346,1072,7,1,72.0
1347,1073,3,1,65.0
1348,1074,5,1,38.0
1349,1076,2,1,45.0
1350,1077,5,1,38.0
1351,1078,8,1,58.0
1352,1080,1,1,28.0
1353,1081,5,1,38.0
1354,1081,12,1,10.0
1355,1082,5,1,38.0
1356,1083,2,1,45.0
1357,1083,10,1,12.0
1358,1084,2,1,45.0
1359,1085,2,1,45.0
1360,1085,5,1,38.0
1361,1086,8,1,58.0
1362,1087,6,1,55.0
1363,1087,2,1,45.0
1364,1088,11,1,22.0
1365,1089,11,1,22.0
1366,1089,1,1,28.0
1367,1090,2,1,45.0
1368,1090,12,1,10.0
1369,1091,6,1,55.0
1370,1093,7,1,72.0
1371,1094,7,1,72.0
1372,1095,4,1,48.0
1373,1096,1,1,28.0
1374,1097,2,1,45.0
1375,1097,9,1,15.0
1376,1098,2,1,45.0
1377,1098,9,1,15.0
1378,1098,6,1,55.0
1379,1099,7,1,72.0
1380,1099,6,1,55.0
1381,1100,5,1,38.0
1382,1100,10,1,12.0
1383,1101,7,1,72.0
1384,1102,6,1,55.0
1385,1102,10,1,12.0
1386,1103,6,1,55.0
1387,1103,10,1,12.0
1388,1104,2,1,45.0
1389,1105,2,1,45.0
1390,1106,2,1,45.0
1391,1107,2,1,45.0
1392,1107,9,1,15.0
1393,1108,5,1,38.0
1394,1108,10,1,12.0
1395,1109,6,1,55.0
1396,1110,4,1,48.0
1397,1110,10,1,12.0
1398,1111,3,1,65.0
1399,1111,9,1,15.0
1400,1112,4,1,48.0
1401,1113,11,1,22.0
1402,1115,1,1,28.0
1403,1116,2,1,45.0
1404,1116,10,1,12.0
1405,1117,3,1,65.0
1406,1118,3,1,65.0
1407,1119,5,1,38.0
1408,1119,12,1,10.0
1409,1120,2,1,45.0
1410,1121,3,1,65.0
1411,1122,2,1,45.0
1412,1122,12,1,10.0
1413,1123,7,1,72.0
1414,1123,12,1,10.0
1415,1124,7,1,72.0
1416,1124,10,1,12.0
1417,1125,2,1,45.0
1418,1126,2,1,45.0
1419,1126,10,1,12.0
1420,1127,2,1,45.0
1421,1127,9,1,15.0
1422,1128,5,1,38.0
1423,1130,3,1,65.0
1424,1130,2,1,45.0
1425,1131,7,1,72.0
1426,1132,2,1,45.0
1427,1133,11,1,22.0
1428,1133,9,1,15.0
1429,1134,5,1,38.0
1430,1134,9,1,15.0
1431,1135,2,1,45.0
1432,1136,4,1,48.0
1433,1136,10,1,12.0
1434,1138,6,1,55.0
1435,1138,10,1,12.0
1436,1139,3,1,65.0
1437,1139,9,1,15.0
1438,1140,2,1,45.0
1439,1140,12,1,10.0
1440,1141,2,1,45.0
1441,1142,2,1,45.0
1442,1142,12,1,10.0
1443,1143,1,1,28.0
1444,1144,2,1,45.0
1445,1145,4,1,48.0
1446,1145,12,1,10.0
1447,1146,5,1,38.0
1448,1147,4,1,48.0
1449,1147,10,1,12.0
1450,1148,6,1,55.0
1451,1148,12,1,10.0
1452,1149,8,1,58.0
1453,1150,2,1,45.0
1454,1152,2,1,45.0
1455,1152,10,1,12.0
1456,1153,1,1,28.0
1457,1154,2,1,45.0
1458,1155,2,1,45.0
1459,1155,6,1,55.0
1460,1156,8,1,58.0
1461,1156,9,1,15.0
1462,1157,11,1,22.0
1463,1158,7,1,72.0
1464,1159,2,1,45.0
1465,1159,10,1,12.0
1466,1160,5,1,38.0
1467,1160,10,1,12.0
1468,1161,5,1,38.0
1469,1162,8,1,58.0
1470,1163,1,1,28.0
1471,1164,11,1,22.0
1472,1165,2,1,45.0
1473,1166,5,1,38.0
1474,1167,3,1,65.0
1475,1169,8,1,58.0
1476,1170,6,1,55.0
1477,1171,1,1,28.0
1478,1171,10,1,12.0
1479,1172,2,1,45.0
1480,1173,5,1,38.0
1481,1174,2,1,45.0
1482,1175,1,1,28.0
1483,1176,2,1,45.0
1484,1178,11,1,22.0
1485,1178,5,1,38.0
1486,1179,7,1,72.0
1487,1180,2,1,45.0
1488,1181,4,1,48.0
1489,1181,12,1,10.0
1490,1181,2,1,45.0
1491,1182,6,1,55.0
1492,1182,10,1,12.0
1493,1183,2,1,45.0
1494,1184,11,1,22.0
1495,1185,6,1,55.0
1496,1186,6,1,55.0
1497,1187,8,1,58.0
1498,1187,9,1,15.0
1499,1187,2,1,45.0
1500,1188,2,1,45.0
1501,1189,2,1,45.0
1502,1190,3,1,65.0
1503,1191,5,1,38.0
1504,1191,12,1,10.0
1505,1192,5,1,38.0
1506,1192,9,1,15.0
1507,1193,4,1,48.0
1508,1194,7,1,72.0
1509,1195,2,1,45.0
1510,1196,7,1,72.0
1511,1197,8,1,58.0
1512,1198,5,1,38.0
1513,1199,4,1,48.0
1514,1200,5,1,38.0
1515,1200,10,1,12.0
1516,1201,7,1,72.0
1517,1202,5,1,38.0
1518,1202,10,1,12.0
1519,1203,7,1,72.0
1520,1203,9,1,15.0
1521,1204,6,1,55.0
1522,1205,5,1,38.0
1523,1207,7,1,72.0
1524,1207,2,1,45.0
1525,1208,2,1,45.0
1526,1208,10,1,12.0
1527,1209,3,1,65.0
1528,1210,2,1,45.0
1529,1210,10,1,12.0
1530,1212,4,1,48.0
1531,1212,9,1,15.0
1532,1213,3,1,65.0
1533,1214,2,1,45.0
1534,1214,5,1,38.0
1535,1215,1,1,28.0
1536,1215,12,1,10.0
1537,1216,3,1,65.0
1538,1216,10,1,12.0
1539,1217,4,1,48.0
1540,1219,2,1,45.0
1541,1220,3,1,65.0
1542,1221,3,1,65.0
1543,1222,2,1,45.0
1544,1224,3,1,65.0
1545,1225,2,1,45.0
1546,1225,10,1,12.0
1547,1226,8,1,58.0
1548,1227,6,1,55.0
1549,1228,5,1,38.0
1550,1228,12,1,10.0
1551,1229,5,1,38.0
1552,1230,6,1,55.0
1553,1230,10,1,12.0
1554,1231,5,1,38.0
1555,1231,12,1,10.0
1556,1233,3,1,65.0
1557,1233,10,1,12.0
1558,1234,3,1,65.0
1559,1235,5,1,38.0
1560,1235,10,1,12.0
1561,1236,1,1,28.0
1562,1236,12,1,10.0
1563,1237,5,1,38.0
1564,1238,6,1,55.0
1565,1239,5,1,38.0
1566,1239,12,1,10.0
1567,1240,5,1,38.0
1568,1241,2,1,45.0
1569,1242,4,1,48.0
1570,1243,2,1,45.0
1571,1243,9,1,15.0
1572,1244,5,1,38.0
1573,1245,5,1,38.0
1574,1247,6,1,55.0
1575,1248,6,1,55.0
1576,1249,7,1,72.0
1577,1250,4,1,48.0
1578,1251,3,1,65.0
1579,1251,10,1,12.0
1580,1254,6,1,55.0
1581,1255,2,1,45.0
1582,1256,5,1,38.0
1583,1256,12,1,10.0
1584,1256,2,1,45.0
1585,1258,7,1,72.0
1586,1259,7,1,72.0
1587,1259,6,1,55.0
1588,1260,11,1,22.0
1589,1260,2,1,45.0
1590,1261,2,1,45.0
1591,1262,4,1,48.0
1592,1262,9,1,15.0
1593,1262,5,1,38.0
1594,1263,2,1,45.0
1595,1264,2,1,45.0
1596,1264,9,1,15.0
1597,1265,4,1,48.0
1598,1265,6,1,55.0
1599,1266,2,1,45.0
1600,1267,6,1,55.0
1601,1268,5,1,38.0
1602,1269,5,1,38.0
1603,1270,5,1,38.0
1604,1270,12,1,10.0
1605,1271,5,1,38.0
1606,1271,6,1,55.0
1607,1272,2,1,45.0
1608,1272,9,1,15.0
1609,1273,1,1,28.0
1610,1274,1,1,28.0
1611,1275,4,1,48.0
1612,1275,9,1,15.0
1613,1276,4,1,48.0
1614,1277,6,1,55.0
1615,1278,5,1,38.0
1616,1279,6,1,55.0
1617,1280,8,1,58.0
1618,1280,12,1,10.0
1619,1281,7,1,72.0
1620,1282,5,1,38.0
1621,1283,6,1,55.0
1622,1284,2,1,45.0
1623,1285,1,1,28.0
1624,1285,9,1,15.0
1625,1285,2,1,45.0
1626,1286,6,1,55.0
1627,1287,4,1,48.0
1628,1288,2,1,45.0
1629,1288,10,1,12.0
1630,1289,2,1,45.0
1631,1290,6,1,55.0
1632,1291,7,1,72.0
1633,1291,10,1,12.0
1634,1293,3,1,65.0
1635,1293,12,1,10.0
1636,1294,2,1,45.0
1637,1295,5,1,38.0
1638,1296,3,1,65.0
1639,1296,9,1,15.0
1640,1297,6,1,55.0
1641,1297,9,1,15.0
1642,1298,5,1,38.0
1643,1299,2,1,45.0
1644,1300,5,1,38.0
1645,1300,10,1,12.0
1646,1301,2,1,45.0
1647,1301,12,1,10.0
1648,1302,4,1,48.0
1649,1302,12,1,10.0
1650,1303,8,1,58.0
1651,1304,6,1,55.0
1652,1305,8,1,58.0
1653,1306,1,1,28.0
1654,1306,6,1,55.0
1655,1307,2,1,45.0
1656,1307,10,1,12.0
1657,1308,3,1,65.0
1658,1309,8,1,58.0
1659,1310,5,1,38.0
1660,1310,12,1,10.0
1661,1311,4,1,48.0
1662,1311,12,1,10.0
1663,1312,7,1,72.0
1664,1312,9,1,15.0
1665,1313,3,1,65.0
1666,1313,10,1,12.0
1667,1314,5,1,38.0
1668,1315,6,1,55.0
1669,1315,2,1,45.0
1670,1316,3,1,65.0
1671,1316,12,1,10.0
1672,1317,3,1,65.0
1673,1318,2,1,45.0
1674,1319,6,1,55.0
1675,1320,2,1,45.0
1676,1320,1,1,28.0
1677,1321,1,1,28.0
1678,1324,4,1,48.0
1679,1325,2,1,45.0
1680,1326,1,1,28.0
1681,1327,11,1,22.0
1682,1328,6,1,55.0
1683,1329,5,1,38.0
1684,1330,1,1,28.0
1685,1330,9,1,15.0
1686,1331,2,1,45.0
1687,1332,7,1,72.0
1688,1333,3,1,65.0
1689,1334,6,1,55.0
1690,1335,4,1,48.0
1691,1336,2,1,45.0
1692,1336,10,1,12.0
1693,1337,2,1,45.0
1694,1338,1,1,28.0
1695,1339,5,1,38.0
1696,1339,6,1,55.0
1697,1340,4,1,48.0
1698,1340,12,1,10.0
1699,1340,6,1,55.0
1700,1341,2,1,45.0
1701,1341,12,1,10.0
1702,1342,8,1,58.0
1703,1343,6,1,55.0
1704,1345,2,1,45.0
1705,1346,4,1,48.0
1706,1346,12,1,10.0
1707,1348,2,1,45.0
1708,1349,5,1,38.0
1709,1350,5,1,38.0
1710,1350,9,1,15.0
1711,1351,5,1,38.0
1712,1352,4,1,48.0
1713,1352,9,1,15.0
1714,1353,6,1,55.0
1715,1353,9,1,15.0
1716,1354,4,1,48.0
1717,1354,9,1,15.0
1718,1355,4,1,48.0
1719,1356,2,1,45.0
1720,1356,9,1,15.0
1721,1357,1,1,28.0
1722,1358,8,1,58.0
1723,1359,5,1,38.0
1724,1360,7,1,72.0
1725,1361,5,1,38.0
1726,1361,9,1,15.0
1727,1362,3,1,65.0
1728,1363,6,1,55.0
1729,1364,1,1,28.0
1730,1365,1,1,28.0
1731,1365,10,1,12.0
1732,1366,4,1,48.0
1733,1367,1,1,28.0
1734,1368,7,1,72.0
1735,1368,9,1,15.0
1736,1369,6,1,55.0
1737,1370,8,1,58.0
1738,1370,9,1,15.0
1739,1371,5,1,38.0
1740,1371,10,1,12.0
1741,1372,1,1,28.0
1742,1372,9,1,15.0
1743,1373,6,1,55.0
1744,1374,6,1,55.0
1745,1375,6,1,55.0
1746,1376,6,1,55.0
1747,1376,10,1,12.0
1748,1376,2,1,45.0
1749,1377,2,1,45.0
1750,1377,9,1,15.0
1751,1378,2,1,45.0
1752,1378,10,1,12.0
1753,1379,2,1,45.0
1754,1379,6,1,55.0
1755,1380,2,1,45.0
1756,1381,2,1,45.0
1757,1382,1,1,28.0
1758,1382,12,1,10.0
1759,1383,8,1,58.0
1760,1384,2,1,45.0
1761,1385,5,1,38.0
1762,1385,10,1,12.0
1763,1386,6,1,55.0
1764,1387,6,1,55.0
1765,1388,2,1,45.0
1766,1388,9,1,15.0
1767,1389,2,1,45.0
1768,1390,5,1,38.0
1769,1391,4,1,48.0
1770,1391,10,1,12.0
1771,1391,2,1,45.0
1772,1393,6,1,55.0
1773,1394,2,1,45.0
1774,1395,6,1,55.0
1775,1396,8,1,58.0
1776,1397,2,1,45.0
1777,1397,10,1,12.0
1778,1398,2,1,45.0
1779,1398,10,1,12.0
1780,1399,1,1,28.0
1781,1401,3,1,65.0
1782,1402,5,1,38.0
1783,1402,10,1,12.0
1784,1403,2,1,45.0
1785,1403,10,1,12.0
1786,1403,6,1,55.0
1787,1404,4,1,48.0
1788,1406,5,1,38.0
1789,1407,11,1,22.0
1790,1408,1,1,28.0
1791,1409,1,1,28.0
1792,1409,5,1,38.0
1793,1410,2,1,45.0
1794,1411,8,1,58.0
1795,1413,5,1,38.0
1796,1414,2,1,45.0
1797,1415,2,1,45.0
1798,1415,6,1,55.0
1799,1416,5,1,38.0
1800,1417,1,1,28.0
1801,1418,2,1,45.0
1802,1419,6,1,55.0
1803,1420,8,1,58.0
1804,1421,8,1,58.0
1805,1422,2,1,45.0
1806,1424,5,1,38.0
1807,1425,5,1,38.0
1808,1426,2,1,45.0
1809,1427,6,1,55.0
1810,1427,12,1,10.0
1811,1428,4,1,48.0
1812,1429,4,1,48.0
1813,1430,5,1,38.0
1814,1430,12,1,10.0
1815,1431,1,1,28.0
1816,1431,9,1,15.0
1817,1432,3,1,65.0
1818,1433,5,1,38.0
1819,1434,2,1,45.0
1820,1434,9,1,15.0
1821,1436,2,1,45.0
1822,1436,9,1,15.0
1823,1437,3,1,65.0
1824,1437,9,1,15.0
1825,1438,3,1,65.0
1826,1439,4,1,48.0
1827,1440,6,1,55.0
1828,1440,10,1,12.0
1829,1440,5,1,38.0
1830,1441,6,1,55.0
1831,1442,4,1,48.0
1832,1442,9,1,15.0
1833,1444,5,1,38.0
1834,1445,1,1,28.0
1835,1445,2,1,45.0
1836,1446,2,1,45.0
1837,1446,12,1,10.0
1838,1447,2,1,45.0
1839,1448,8,1,58.0
1840,1448,9,1,15.0
1841,1449,11,1,22.0
1842,1450,2,1,45.0
1843,1450,1,1,28.0
1844,1451,4,1,48.0
1845,1452,5,1,38.0
1846,1452,10,1,12.0
1847,1453,1,1,28.0
1848,1454,7,1,72.0
1849,1454,12,1,10.0
1850,1454,6,1,55.0
1851,1455,2,1,45.0
1852,1456,6,1,55.0
1853,1456,10,1,12.0
1854,1457,2,1,45.0
1855,1458,7,1,72.0
1856,1459,3,1,65.0
1857,1460,11,1,22.0
1858,1461,3,1,65.0
1859,1461,12,1,10.0
1860,1462,2,1,45.0
1861,1462,9,1,15.0
1862,1463,8,1,58.0
1863,1463,12,1,10.0
1864,1464,11,1,22.0
1865,1464,5,1,38.0
1866,1465,8,1,58.0
1867,1466,3,1,65.0
1868,1467,4,1,48.0
1869,1467,12,1,10.0
1870,1468,11,1,22.0
1871,1469,2,1,45.0
1872,1470,6,1,55.0
1873,1470,9,1,15.0
1874,1471,5,1,38.0
1875,1473,2,1,45.0
1876,1474,6,1,55.0
1877,1474,5,1,38.0
1878,1475,2,1,45.0
1879,1475,12,1,10.0
1880,1476,6,1,55.0
1881,1477,2,1,45.0
1882,1478,4,1,48.0
1883,1478,1,1,28.0
1884,1479,2,1,45.0
1885,1479,12,1,10.0
1886,1481,6,1,55.0
1887,1483,2,1,45.0
1888,1484,2,1,45.0
1889,1485,7,1,72.0
1890,1485,9,1,15.0
1891,1485,1,1,28.0
1892,1486,7,1,72.0
1893,1487,2,1,45.0
1894,1487,9,1,15.0
1895,1488,2,1,45.0
1896,1489,8,1,58.0
1897,1490,5,1,38.0
1898,1490,1,1,28.0
1899,1491,5,1,38.0
1900,1492,7,1,72.0
1901,1492,1,1,28.0
1902,1493,2,1,45.0
1903,1493,10,1,12.0
1904,1494,5,1,38.0
1905,1494,12,1,10.0
1906,1494,2,1,45.0
1907,1495,2,1,45.0
1908,1495,1,1,28.0
1909,1496,11,1,22.0
1910,1497,5,1,38.0
1911,1497,6,1,55.0
1912,1498,2,1,45.0
1913,1498,12,1,10.0
1914,1499,2,1,45.0
1915,1500,5,1,38.0
1916,1500,6,1,55.0
1917,1501,4,1,48.0
1918,1502,2,1,45.0
1919,1502,12,1,10.0
1920,1503,2,1,45.0
1921,1504,7,1,72.0
1922,1505,5,1,38.0
1923,1505,9,1,15.0
1924,1506,5,1,38.0
1925,1507,5,1,38.0
1926,1507,9,1,15.0
1927,1508,4,1,48.0
1928,1509,2,1,45.0
1929,1509,10,1,12.0
1930,1510,3,1,65.0
1931,1511,3,1,65.0
1932,1512,3,1,65.0
1933,1513,2,1,45.0
1934,1514,7,1,72.0
1935,1514,10,1,12.0
1936,1515,8,1,58.0
1937,1516,6,1,55.0
1938,1517,5,1,38.0
1939,1518,4,1,48.0
1940,1519,1,1,28.0
1941,1519,12,1,10.0
1942,1520,5,1,38.0
1943,1521,5,1,38.0
1944,1522,2,1,45.0
1945,1523,3,1,65.0
1946,1523,9,1,15.0
1947,1525,8,1,58.0
1948,1525,10,1,12.0
1949,1526,4,1,48.0
1950,1527,6,1,55.0
1951,1528,5,1,38.0
1952,1528,12,1,10.0
1953,1532,8,1,58.0
1954,1533,2,1,45.0
1955,1534,1,1,28.0
1956,1534,10,1,12.0
1957,1535,8,1,58.0
1958,1535,9,1,15.0
1959,1536,5,1,38.0
1960,1537,7,1,72.0
1961,1537,12,1,10.0
1962,1537,1,1,28.0
1963,1538,5,1,38.0
1964,1539,3,1,65.0
1965,1540,3,1,65.0
1966,1541,4,1,48.0
1967,1542,3,1,65.0
1968,1543,7,1,72.0
1969,1543,9,1,15.0
1970,1544,3,1,65.0
1971,1544,9,1,15.0
1972,1545,2,1,45.0
1973,1546,6,1,55.0
1974,1548,7,1,72.0
1975,1548,9,1,15.0
1976,1549,3,1,65.0
1977,1549,10,1,12.0
1978,1550,6,1,55.0
1979,1551,4,1,48.0
1980,1552,1,1,28.0
1981,1553,4,1,48.0
1982,1553,1,1,28.0
1983,1554,2,1,45.0
1984,1555,5,1,38.0
1985,1556,6,1,55.0
1986,1557,8,1,58.0
1987,1558,4,1,48.0
1988,1558,9,1,15.0
1989,1559,4,1,48.0
1990,1560,2,1,45.0
1991,1561,5,1,38.0
1992,1562,11,1,22.0
1993,1562,9,1,15.0
1994,1563,2,1,45.0
1995,1564,2,1,45.0
1996,1564,9,1,15.0
1997,1565,11,1,22.0
1998,1565,9,1,15.0
1999,1566,1,1,28.0
2000,1567,5,1,38.0
2001,1569,2,1,45.0
2002,1570,6,1,55.0
2003,1570,9,1,15.0
2004,1571,6,1,55.0
2005,1572,6,1,55.0
2006,1573,6,1,55.0
2007,1574,1,1,28.0
2008,1574,12,1,10.0
2009,1575,11,1,22.0
2010,1576,5,1,38.0
2011,1576,12,1,10.0
2012,1577,7,1,72.0
2013,1577,12,1,10.0
2014,1578,4,1,48.0
2015,1579,2,1,45.0
2016,1581,7,1,72.0
2017,1581,12,1,10.0
2018,1582,3,1,65.0
2019,1583,7,1,72.0
2020,1584,5,1,38.0
2021,1585,8,1,58.0
2022,1586,5,1,38.0
2023,1587,5,1,38.0
2024,1588,2,1,45.0
2025,1589,5,1,38.0
2026,1589,12,1,10.0
2027,1591,5,1,38.0
2028,1591,9,1,15.0
2029,1592,4,1,48.0
2030,1592,9,1,15.0
2031,1593,7,1,72.0
2032,1594,7,1,72.0
2033,1595,7,1,72.0
2034,1596,6,1,55.0
2035,1597,2,1,45.0
2036,1597,12,1,10.0
2037,1598,11,1,22.0
2038,1598,10,1,12.0
2039,1599,4,1,48.0
2040,1599,12,1,10.0
2041,1600,6,1,55.0
2042,1600,5,1,38.0
2043,1601,2,1,45.0
2044,1601,9,1,15.0
2045,1602,3,1,65.0
2046,1603,1,1,28.0
2047,1604,8,1,58.0
2048,1605,4,1,48.0
2049,1606,4,1,48.0
2050,1606,9,1,15.0
2051,1607,7,1,72.0
2052,1608,6,1,55.0
2053,1608,5,1,38.0
2054,1609,8,1,58.0
2055,1609,12,1,10.0
2056,1610,6,1,55.0
2057,1611,3,1,65.0
2058,1611,6,1,55.0
2059,1612,8,1,58.0
2060,1612,5,1,38.0
2061,1613,5,1,38.0
2062,1614,3,1,65.0
2063,1615,2,1,45.0
2064,1616,2,1,45.0
2065,1616,10,1,12.0
2066,1617,4,1,48.0
2067,1617,10,1,12.0
2068,1619,6,1,55.0
2069,1620,1,1,28.0
2070,1621,4,1,48.0
2071,1623,5,1,38.0
2072,1623,9,1,15.0
2073,1624,11,1,22.0
2074,1624,10,1,12.0
2075,1625,2,1,45.0
2076,1625,1,1,28.0
2077,1627,8,1,58.0
2078,1627,9,1,15.0
2079,1628,5,1,38.0
2080,1628,10,1,12.0
2081,1629,11,1,22.0
2082,1632,6,1,55.0
2083,1632,12,1,10.0
2084,1633,5,1,38.0
2085,1634,5,1,38.0
2086,1634,12,1,10.0
2087,1635,5,1,38.0
2088,1637,7,1,72.0
2089,1637,2,1,45.0
2090,1638,3,1,65.0
2091,1638,10,1,12.0
2092,1639,4,1,48.0
2093,1640,4,1,48.0
2094,1641,8,1,58.0
2095,1642,7,1,72.0
2096,1642,10,1,12.0
2097,1643,6,1,55.0
2098,1644,6,1,55.0
2099,1645,2,1,45.0
2100,1646,6,1,55.0
2101,1646,9,1,15.0
2102,1647,2,1,45.0
2103,1647,9,1,15.0
2104,1647,5,1,38.0
2105,1648,5,1,38.0
2106,1649,5,1,38.0
2107,1649,10,1,12.0
2108,1650,11,1,22.0
2109,1650,12,1,10.0
2110,1650,5,1,38.0
2111,1651,4,1,48.0
2112,1651,10,1,12.0
2113,1652,4,1,48.0
2114,1653,2,1,45.0
2115,1653,12,1,10.0
2116,1654,2,1,45.0
2117,1655,11,1,22.0
2118,1655,9,1,15.0
2119,1656,4,1,48.0
2120,1657,7,1,72.0
2121,1658,6,1,55.0
2122,1658,2,1,45.0
2123,1659,2,1,45.0
2124,1660,4,1,48.0
2125,1661,4,1,48.0
2126,1662,4,1,48.0
2127,1663,5,1,38.0
2128,1664,3,1,65.0
2129,1664,9,1,15.0
2130,1666,2,1,45.0
2131,1666,12,1,10.0
2132,1667,2,1,45.0
2133,1668,5,1,38.0
2134,1669,2,1,45.0
2135,1670,2,1,45.0
2136,1670,10,1,12.0
2137,1671,4,1,48.0
2138,1672,2,1,45.0
2139,1673,6,1,55.0
2140,1674,11,1,22.0
2141,1675,3,1,65.0
2142,1676,5,1,38.0
2143,1677,5,1,38.0
2144,1678,3,1,65.0
2145,1680,5,1,38.0
2146,1681,5,1,38.0
2147,1682,5,1,38.0
2148,1682,10,1,12.0
2149,1683,4,1,48.0
2150,1684,2,1,45.0
2151,1684,9,1,15.0
2152,1685,4,1,48.0
2153,1686,8,1,58.0
2154,1687,5,1,38.0
